emp_no;posisi_id
16-1041;10077
13-0512;10077
03-0317;10077
11-0628;10077
94-0047;10077
12-1036;10077
20-0448;10077
87-0167;10077
88-0367;10077
14-0400;10077
86-0041;10077
91-0250;10079
97-0151;10080
96-0376;10080
20-0479;10080
87-0148;10080
20-0480;10080
88-0200;10080
20-0557;10080
97-0288;10080
20-0834;10080
17-0213;10080
03-0212;10080
91-0066;10080
20-0964;10082
93-0410;10083
20-0895;10083
91-0631;10083
00-0739;10083
91-0141;10083
91-0554;10083
89-0243;10083
89-0553;10083
07-0106;10083
05-0298;10085
88-0268;10086
12-1037;10086
12-0692;10086
17-0631;10086
93-0592;10086
10-0534;10086
88-0253;10086
89-0185;10086
88-0310;10088
04-0213;10089
08-0577;10089
14-0393;10089
13-0500;10089
03-0360;10089
13-0501;10089
00-0270;10089
89-0250;10091
90-0460;10093
11-0014;10094
90-0727;10094
93-0575;10094
93-0627;10094
20-0354;10094
89-0007;10094
05-0331;10094
11-0627;10094
91-0059;10094
90-0436;10094
16-0111;10094
20-0353;10094
12-1033;10094
88-0366;10094
94-0298;10094
89-0547;10094
10-0105;10094
94-0639;10094
13-0517;10094
14-0399;10094
87-0231;10094
91-0396;10094
20-0478;10094
93-0724;10094
96-0423;10094
88-0245;10094
17-0207;10094
17-0115;10094
20-0882;10094
88-0327;10094
20-0824;10094
14-0403;10094
97-0132;10094
05-0010;10094
12-0242;10094
16-0113;10094
89-0118;10096
88-0199;10097
95-0568;10097
91-0267;10097
91-0143;10097
91-0400;10097
91-0090;10097
96-0430;10097
91-0401;10097
94-0251;10097
14-0879;10099
20-0832;10100
91-0120;10100
90-0631;10100
88-0008;10100
20-0442;10100
89-0533;10100
05-0361;10100
88-0181;10100
90-0074;10100
20-0556;10100
93-0660;10100
20-0833;10100
90-0230;10100
04-0212;10102
17-0211;10103
12-0690;10103
03-0299;10103
03-0227;10103
03-0359;10103
13-0519;10103
08-0575;10103
10-0093;10103
13-0499;10103
13-0513;10103
04-0503;10103
14-0395;10103
96-0569;10105
20-1414;10106
-;10107
-;10108
14-0886;10109
14-0882;10110
90-0174;10111
-;10112
20-1675;14663
20-1375;14663
20-1658;14663
00-0449;10114
-;10115
97-0082;10116
90-0512;10117
89-0018;10118
90-0137;10118
88-0034;10118
91-0297;10118
89-0247;10118
14-0881;10120
88-0187;10122
12-0462;10123
17-0633;10123
97-0040;10123
95-0071;10123
94-0300;10123
96-0388;10123
17-0214;10123
97-0079;10123
89-0480;10123
93-0433;10123
20-0887;10123
96-0152;10123
93-0636;10123
97-0184;10123
95-0395;10123
94-0602;10123
93-0368;10125
91-0543;10126
92-0069;10126
20-1059;10126
90-0295;10126
88-0423;10126
91-0314;10126
05-0187;10126
90-0214;10126
91-0275;10126
89-0065;10126
91-0306;10128
14-0504;10129
03-0052;10129
87-0024;10129
08-0470;10129
13-0523;10129
05-0333;10129
12-1045;10129
14-0413;10129
00-0422;10129
14-0416;10129
05-0334;10129
13-0525;10129
89-0355;10131
89-0054;10133
89-0019;10134
14-0090;10134
91-0222;10134
89-0338;10134
93-0593;10134
97-0181;10134
16-1076;10134
91-0623;10134
04-0310;10134
93-0595;10134
91-0446;10134
95-0765;10134
91-0303;10134
93-0630;10134
05-0164;10134
91-0440;10134
91-0408;10134
93-0594;10134
91-0439;10134
00-0053;10134
90-0133;10136
90-0158;10137
87-0080;10137
87-0133;10137
88-0202;10137
89-0568;10137
90-0437;10137
89-0182;10137
91-0091;10137
90-0409;10139
13-0209;10140
13-0526;10140
11-0160;10140
13-0208;10140
10-0536;10140
03-0025;10140
13-0524;10140
10-0537;10140
12-0465;10140
11-0035;10140
14-0410;10140
14-0415;10140
-;10142
93-0651;10144
04-0520;10145
89-0448;10145
13-0203;10145
12-0026;10145
04-0375;10145
13-0669;10145
05-0337;10145
04-0311;10145
15-0758;10145
90-0014;10145
87-0158;10145
06-0090;10145
88-0055;10145
14-0408;10145
02-0197;10145
06-0021;10145
02-0195;10145
00-0569;10145
11-0507;10145
87-0045;10145
10-0277;10145
86-0025;10145
95-0163;10147
95-0567;10148
90-0381;10148
91-0232;10148
97-0084;10148
87-0039;10148
90-0744;10148
90-0633;10148
97-0227;10148
95-0130;10148
96-0549;10148
91-0634;10148
91-0437;10148
97-0135;10148
96-0299;10148
91-0301;10148
91-0274;10148
94-0302;10148
86-0054;10150
91-0615;10152
94-0305;10153
18-0267;10153
91-0653;10153
20-0886;10153
92-0139;10153
97-0142;10153
97-0182;10153
20-0826;10153
94-0338;10153
97-0100;10153
90-0216;10155
89-0532;10156
90-0525;10156
89-0075;10156
89-0053;10156
89-0058;10156
87-0117;10158
03-0058;10159
97-0298;10159
04-0507;10159
05-0338;10159
03-0051;10159
03-0026;10159
91-0154;10161
14-0411;10162
13-0522;10162
03-0115;10162
14-0417;10162
13-0206;10162
93-0696;10162
13-0200;10162
14-0409;10162
12-0490;10162
13-0527;10162
14-0412;10162
03-0024;10162
03-0175;10162
05-0306;10164
-;10165
03-0240;10166
-;10167
04-0126;10168
88-0234;10169
18-0154;10170
18-0152;10170
18-0144;10170
18-0157;10170
88-0092;10170
18-0148;10170
18-0155;10170
18-0165;10170
20-0309;10170
20-0311;10172
14-0422;10172
94-0250;10172
95-0378;10172
91-0783;10172
97-0235;10172
12-0248;10173
91-0089;10174
95-1031;10175
96-0304;10176
20-0310;10176
10-0550;10176
85-0019;10176
20-0974;14320
-;14357
88-0127;10178
96-0562;10180
04-0525;10181
94-0299;10181
96-0439;10181
97-0090;10181
97-0304;10181
99-0261;10181
97-0225;10181
96-0561;10181
97-0226;10181
89-0491;10181
20-0690;10181
97-0223;10181
99-0305;10181
90-0070;10181
96-0495;10181
95-0572;10183
96-0131;10184
93-0599;10184
95-0403;10184
95-0943;10184
91-0782;10184
93-0600;10184
90-0508;10184
95-0263;10184
91-0652;10184
95-0385;10184
95-0938;10184
96-0086;10184
93-0645;10184
-;10186
12-0516;10187
12-1156;10187
86-0056;10187
87-0170;10187
89-0123;10187
12-1146;10187
89-0119;10187
12-1041;10187
12-0518;10187
12-1148;10187
-;10189
12-0137;10190
11-0502;10190
12-0018;10190
12-0316;10190
12-0244;10190
11-0505;10190
11-0157;10190
12-0022;10190
12-0453;10190
12-0457;10190
12-0055;10190
12-0138;10190
12-0145;10190
12-0050;10190
12-0237;10190
-;10192
10-0084;10193
20-0280;10193
05-0075;10193
10-0548;10193
11-0021;10193
08-0731;10193
08-0729;10193
08-0727;10193
10-0489;10193
04-0511;10193
05-0095;10193
11-0002;10193
10-0551;10193
15-0621;10195
03-0284;10196
20-0319;10196
12-1039;10196
03-0134;10196
03-0237;10196
12-1161;10196
03-0030;10196
12-1158;10196
03-0298;10196
02-0214;10196
03-0246;10196
03-0290;10196
20-0296;10196
03-0234;10196
13-0007;10196
93-0231;10198
16-1762;10199
13-0329;10199
20-0320;10199
13-0578;10199
14-0428;10199
13-0017;10199
13-0008;10199
17-0408;10199
13-0579;10199
13-0413;10199
17-0406;10199
16-1744;10199
13-0305;10199
17-0407;10199
13-0308;10199
97-0159;14297
-;14345
97-0233;10201
14-0880;10203
96-0555;10204
91-0094;10204
96-0557;10204
95-0264;10204
96-0155;10204
93-0596;10204
97-0047;10204
96-0150;10204
96-0087;10204
96-0504;10204
88-0204;10204
20-0555;10204
-;10206
93-0654;10207
90-0342;10207
91-0660;10207
90-0293;10207
89-0485;10207
90-0151;10207
93-0135;10207
93-0652;10207
94-0508;10207
90-0507;10207
20-0318;10207
95-0135;10207
90-0071;10207
93-0422;10207
91-0038;10207
93-0649;10207
90-0294;10207
-;10209
95-0942;10210
87-0025;10210
12-0246;10210
89-0257;10210
12-1150;10210
12-1144;10210
12-1040;10210
12-1159;10210
12-0456;10210
12-0233;10210
86-0090;10210
87-0021;10210
12-0520;10210
12-0142;10210
97-0147;10212
08-0726;10213
12-0057;10213
11-0500;10213
18-0158;10213
04-0515;10213
17-0572;10213
12-0020;10213
11-0008;10213
18-0371;10213
11-0508;10213
08-0732;10213
06-0087;10213
10-0083;10213
11-0615;10213
12-0019;10213
08-0734;10213
05-0094;10213
20-0108;10215
03-0397;10216
03-0162;10216
02-0209;10216
03-0292;10216
03-0054;10216
03-0160;10216
03-0033;10216
03-0161;10216
03-0056;10216
03-0345;10216
03-0029;10216
03-0296;10216
03-0293;10216
03-0243;10216
03-0032;10216
02-0215;10216
04-0512;10216
03-0294;10218
13-0416;10219
18-0153;10219
13-0001;10219
20-0321;10219
12-1151;10219
13-0328;10219
13-0004;10219
13-0419;10219
13-0422;10219
13-0011;10219
12-0236;10219
13-0010;10219
13-0409;10219
12-1155;10219
13-0108;10219
03-0028;10219
13-0307;10219
13-0417;10219
20-0297;10219
91-0540;14379
-;14380
89-0016;10221
95-0399;10223
20-0276;10224
20-0298;10224
95-0951;10224
95-0566;10224
97-0230;10224
18-0370;10224
95-0936;10224
97-0289;10224
97-0292;10224
97-0028;10224
89-0394;10224
89-0406;10224
95-0383;10224
96-0432;10224
97-0152;10224
96-0497;10224
04-0516;10226
91-0115;10227
90-0527;10227
20-0692;10227
90-0656;10227
90-0491;10227
91-0020;10227
89-0136;10227
90-0606;10227
89-0320;10227
94-0552;10227
93-0134;10227
89-0754;10227
93-0598;10227
90-0160;10227
17-0573;10227
94-0277;10227
90-0415;10227
89-0755;10227
90-0615;10227
88-0416;10229
12-1149;10230
12-1038;10230
12-1046;10230
88-0018;10230
87-0104;10230
12-1044;10230
12-0767;10230
20-0300;10230
88-0316;10230
12-0765;10230
84-0047;10230
12-1154;10230
12-1042;10230
12-1145;10230
20-0468;10230
88-0061;10230
90-0219;10232
08-0735;10233
20-0313;10233
18-0368;10233
08-0737;10233
11-0501;10233
11-0004;10233
20-0279;10233
08-0277;10233
10-0547;10233
10-0096;10233
12-0017;10233
20-0290;10233
12-0023;10233
08-0472;10233
12-0459;10233
11-0026;10233
12-0140;10233
12-0056;10233
16-1958;10235
03-0235;10236
03-0395;10236
03-0286;10236
06-0089;10236
03-0285;10236
03-0244;10236
11-0009;10236
12-0239;10236
03-0242;10236
05-0077;10236
03-0055;10236
03-0137;10236
02-0211;10236
03-0236;10236
20-0315;10236
03-0136;10236
11-0022;10236
04-0517;10236
88-0070;10238
13-0013;10239
12-1162;10239
20-0905;10239
14-0430;10239
13-0106;10239
13-0323;10239
13-0009;10239
13-0016;10239
13-0418;10239
13-0002;10239
13-0412;10239
12-1143;10239
13-0309;10239
13-0015;10239
14-0426;10239
13-0420;10239
89-0343;10241
20-0105;10243
97-0139;10244
96-0560;10244
99-0294;10244
20-0804;10244
88-0077;10244
11-0033;10244
97-0156;10244
99-0295;10244
89-0029;10244
97-0048;10244
96-0563;10244
93-0644;10244
20-0803;10244
97-0300;10244
97-0234;10244
89-0085;10244
96-0390;10244
89-0012;10246
94-0645;10247
96-0531;10247
95-0571;10247
93-0604;10247
96-0508;10247
96-0496;10247
94-0173;10247
96-0394;10247
95-0397;10247
95-0270;10247
93-0690;10247
96-0506;10247
96-0530;10247
18-0369;10247
96-0528;10247
91-0362;10249
12-1157;10250
12-1160;10250
17-0570;10250
20-0439;10250
93-0233;10250
88-0305;10250
12-1147;10250
18-0268;10250
91-0434;10250
12-1153;10250
18-0147;10250
12-0455;10250
90-0384;10250
93-0125;10250
20-0291;10250
93-0605;10252
08-0739;10253
12-0238;10253
12-0021;10253
12-0059;10253
08-0728;10253
11-0005;10253
18-0159;10253
08-0730;10253
12-0139;10253
11-0506;10253
20-0289;10253
12-0247;10253
14-1033;10253
90-0182;10255
03-0418;10256
11-0006;10256
03-0053;10256
03-0389;10256
12-0143;10256
05-0093;10256
04-0125;10256
05-0073;10256
08-0504;10256
96-0551;10258
13-0012;10259
13-0303;10259
12-0458;10259
12-0461;10259
13-0020;10259
12-0454;10259
13-0105;10259
13-0019;10259
12-1043;10259
20-0314;10259
13-0014;10259
95-0762;10261
13-0410;10262
14-0421;10262
13-0421;10262
13-0018;10262
13-0415;10262
14-0419;10262
14-0166;10262
14-0425;10262
13-0306;10262
20-0299;10262
14-0424;10262
14-0418;10262
13-0408;10262
13-0330;10262
20-0281;10262
-;10264
93-0732;14372
-;14373
11-0023;14374
06-0043;14376
89-0166;10267
-;10265
05-0302;14321
20-0445;14325
20-1066;14358
11-0162;14358
82-0168;14358
89-0167;14358
18-0271;14358
20-0893;14358
05-0097;14358
97-0241;14358
20-0894;14358
10-0491;14358
18-0330;14358
-;14368
03-0390;14369
10-0276;14370
13-0343;14371
90-0194;10269
-;10270
-;10272
89-0536;10273
00-0504;10273
94-0311;10273
20-0470;10273
97-0051;10273
89-0249;10273
20-0469;10273
18-0273;10273
93-0642;10274
04-0523;10277
95-0393;14341
20-1062;14341
97-0302;14341
89-0782;14341
10-0502;14341
03-0163;14341
89-0503;14341
89-0478;14341
02-0238;14341
11-0027;14341
08-0278;14291
13-0198;14342
17-0215;14342
89-0142;14342
89-0573;14342
95-0267;14342
03-0060;14342
91-0627;14342
12-0038;14342
93-0691;14293
11-0036;14343
90-0229;14343
88-0402;14343
91-0233;14343
91-0511;14343
-;14295
89-0120;14344
11-0029;14344
89-0300;14344
-;10289
-;10290
-;10292
-;10293
91-0266;10295
91-0227;10296
91-0208;10296
11-0159;10296
11-0230;10296
90-0405;10296
95-0268;10296
17-0256;10296
13-0210;10296
97-0245;10296
89-0574;10298
93-0711;10299
87-0255;10299
91-0397;10299
03-0059;10299
91-0270;10299
-;10301
-;10302
-;10304
-;10305
88-0087;14299
91-0226;14346
90-0228;14346
95-0389;14346
90-0031;14346
95-1035;14346
11-0156;14346
16-1922;14346
10-0496;14346
96-0300;14301
20-0522;14347
95-0269;14347
05-0175;14347
97-0244;14347
13-0111;14347
91-0647;14309
90-0022;14351
11-0732;14351
11-0161;14351
04-0532;14351
89-0725;14351
88-0223;14351
88-0210;10307
-;10308
-;10310
-;10311
91-0372;10313
95-0390;10314
84-0008;10314
91-0633;10314
14-0165;10314
87-0260;10314
12-1047;10314
96-0572;10314
-;10316
-;10317
-;10319
-;10320
-;10322
-;10323
-;14303
13-0202;14348
88-0230;14348
97-0190;14348
03-0164;14348
90-0475;14305
89-0256;14349
03-0400;14349
91-0185;14349
05-0342;14349
17-0469;14349
97-0050;14349
17-0257;14349
20-0897;14349
03-0388;14349
91-0677;14307
94-0668;14350
91-0629;14350
89-0037;14350
12-0466;14350
20-1063;14350
91-0231;14350
91-0621;14350
94-0113;14350
03-0062;14350
14-0884;14311
95-0577;14352
89-0092;14352
89-0079;14352
04-0521;14352
90-0233;10325
95-1119;10327
96-0515;10328
97-0320;10328
04-0524;10328
20-0693;10328
89-0499;10328
95-0764;10328
96-0512;10328
96-0571;10328
-;10330
-;10331
95-1120;10333
05-0341;10334
-;10336
-;10337
-;10339
02-0216;10340
20-0444;10340
20-0956;10340
20-1064;10340
16-1921;10340
89-0531;14313
04-0527;14353
03-0398;14353
12-0467;14353
96-0514;14353
11-0750;14353
08-0581;14353
03-0061;14315
90-0192;14354
88-0324;14354
96-0156;14354
89-0044;14354
03-0401;14354
93-0731;14317
91-0630;14355
89-0057;14355
89-0569;14355
88-0406;14355
06-0092;14355
-;14319
90-0658;14356
90-0148;14356
97-0049;14356
89-0254;14356
88-0010;14356
91-0159;10342
-;10344
10-0080;10345
87-0261;10345
12-1035;10345
11-0158;10345
02-0210;10345
91-0040;10345
88-0052;10345
20-1065;10345
91-0177;10345
-;10347
18-0270;10348
17-0410;10348
10-0095;10348
17-0482;10348
20-0650;10348
-;10348
20-0831;10348
90-0193;10348
13-0530;10348
90-0355;10349
-;10351
-;10352
97-0093;10353
03-0158;10353
20-0892;10353
03-0393;10353
-;10355
97-0191;10356
88-0278;10356
02-0217;10356
13-0204;10356
13-0344;10356
11-0032;10356
-;10358
88-0380;10359
13-0528;10359
14-0505;10359
14-0503;10359
04-0530;10359
12-0315;10359
-;10361
87-0189;10362
13-0205;10362
11-0163;10362
89-0501;10362
10-0549;10362
-;10364
11-0503;10365
04-0519;10365
90-0033;10365
04-0531;10365
88-0437;10365
13-0345;10365
89-0445;22014
90-0226;22016
98-0110;22018
99-0032;22020
99-0007;22022
94-0680;22022
20-1184;22022
-;22022
88-0377;22024
20-0901;22026
12-0741;22026
20-0900;22026
-;22026
99-0008;22028
12-0737;22030
12-0732;22030
20-1194;22030
16-0917;22030
99-0009;22032
16-0920;22034
12-0736;22034
95-0367;22034
98-0067;22034
90-0395;22036
12-0740;22038
16-0919;22038
97-0386;22038
12-0735;22038
91-0363;22040
08-0820;22042
12-0731;22042
20-0940;22042
12-0734;22042
20-1394;22044
95-1171;22046
12-0730;22046
16-0921;22046
16-2102;22046
-;22047
-;22047
-;22047
-;22047
17-0734;22049
11-0733;22051
98-0094;22053
20-1163;22053
12-0771;22053
-;22053
-;22053
86-0079;22055
99-0031;22057
99-0030;22057
12-0772;22057
20-1176;22057
20-0664;22057
98-0068;22059
84-0078;22061
93-0292;22061
11-0735;22061
20-0696;22061
20-1181;22061
99-0010;22063
12-0698;22065
95-0957;22065
20-1189;22065
12-0768;22065
-;22065
02-0256;22067
20-1183;22069
12-0699;22069
02-0046;22069
20-1170;22069
-;22069
12-0696;22071
98-0092;22073
20-1200;22073
16-1164;22073
-;22073
-;22073
-;22075
20-0963;22077
-;22077
88-0236;22079
20-0076;22081
89-0726;22083
12-0774;22088
13-0914;22088
91-0286;22088
12-0775;22088
20-0473;22088
14-0765;22088
12-0777;22088
00-0072;22088
12-0738;22089
20-1069;22089
90-0052;22090
20-0475;22092
18-0337;22092
12-0209;22092
18-0280;22092
10-0411;22092
20-0459;22092
10-0890;22092
03-0127;22092
10-0891;22094
10-0412;22094
91-0426;22096
16-2162;22098
10-0314;22098
02-0018;22098
12-0694;22098
20-0906;22098
12-0686;22098
12-0210;22098
20-0477;22098
03-0190;22100
20-0839;22100
91-0786;22102
06-0026;22104
08-0821;22104
01-0025;22104
18-0282;22104
02-0015;22104
10-0416;22104
18-0277;22104
18-0278;22104
20-0474;22106
11-0734;22106
99-0004;22108
95-0496;22111
98-0107;22111
99-0332;22111
95-0491;22111
20-0329;22111
18-0336;22111
12-0211;22111
99-0137;22113
14-1157;22115
16-1165;22115
16-0435;22115
18-0284;22115
20-0327;22115
98-0165;22115
14-1156;22115
02-0063;22117
99-0011;22119
18-0276;22119
20-0364;22119
99-0138;22119
20-1068;22119
15-0270;22119
18-0279;22119
12-0937;22121
00-0351;22123
12-0695;22123
12-0938;22123
13-0249;22123
98-0112;22123
12-0702;22123
95-0579;22123
99-0333;22125
18-0338;22127
98-0099;22129
17-0737;22131
98-0115;22133
98-0101;22135
10-0319;22137
12-0724;22139
07-0053;22139
07-0221;22139
11-0198;22139
96-0252;22141
10-0895;22141
02-0017;22143
20-0328;22143
04-0098;22145
18-0274;22147
04-0099;22147
02-0013;22147
14-0506;22147
20-0322;22147
16-0918;22147
14-1060;22147
20-1165;22147
98-0108;22147
03-0192;22149
14-0904;22151
00-0678;22153
12-0213;22155
18-0275;22155
10-0322;22155
11-0706;22155
89-0094;22157
12-0215;22157
95-0095;22159
14-1061;22159
02-0016;22161
20-1169;22163
12-0214;22163
95-0369;22163
16-0781;22163
20-0323;22163
89-0712;22163
98-0116;22163
15-0131;22163
20-0325;22163
02-0012;22165
07-0224;22167
02-0020;22169
00-0295;22171
10-0320;22171
17-0492;22171
10-0894;22171
89-0205;22173
03-0191;22173
14-1058;22175
00-0073;22175
07-0222;22177
18-0281;22179
20-0324;22179
13-0721;22179
10-0893;22179
10-0896;22179
12-0728;22179
12-0212;22179
98-0096;22179
99-0400;22179
14-1050;22181
99-0014;22183
10-0311;22185
20-0326;22187
12-0729;22187
02-0062;22187
07-0223;22187
14-1057;22189
02-0014;22189
12-0700;22191
14-1059;22191
02-0262;22193
95-0370;22195
13-0770;22195
01-0032;22195
15-0269;22195
16-0437;22195
16-0438;22195
20-1187;22195
88-0029;22195
98-0093;22195
12-0776;22197
06-0129;22199
90-0051;22199
89-0265;22201
99-0013;22203
89-0206;22205
20-1380;22207
90-0035;22209
20-0317;22211
20-1618;22213
-;22215
00-0438;22217
20-0144;22219
88-0321;22221
03-0231;22223
20-0973;22225
95-0880;18116
-;20366
95-0883;18117
14-0883;18118
20-0157;18118
20-1349;18118
14-0889;18118
04-0287;18122
06-0048;18123
16-1957;18124
87-0113;18125
15-0114;18126
96-0094;18127
02-0270;21954
-;21956
15-0619;21958
20-1663;21960
88-0334;21962
95-0885;10578
94-0455;10580
04-0282;10581
20-0084;14662
99-0242;10584
05-0344;10585
10-0289;10586
89-0259;10587
89-0090;10588
11-0024;10589
14-0892;10590
15-0624;10591
92-0175;10592
15-0623;10593
-;10595
91-0316;10596
11-0164;10596
20-0830;10596
-;10598
11-0165;10599
11-0166;10599
88-0115;10601
89-0258;10602
17-0634;10602
94-0390;10604
15-0112;10605
13-0212;10605
90-0188;10607
14-0891;10608
20-0965;10609
93-0424;10610
90-0098;10610
96-0090;10610
88-0049;10612
03-0249;10613
12-0029;10613
89-0240;10615
13-0213;10616
03-0394;10616
89-0173;10618
89-0628;10619
11-0168;10619
-;10621
05-0098;10622
00-0547;10622
20-1215;10622
12-0743;10625
-;10626
96-0403;10627
14-0890;10628
89-0154;10629
90-0190;10630
04-0534;10631
93-0753;10631
20-0293;10631
12-0746;10631
13-0215;10631
03-0166;10631
13-0117;10631
91-0291;10631
87-0233;10631
90-0222;10633
99-0235;10634
88-0308;10636
13-0118;10637
00-0575;10637
13-0113;10637
17-0405;10637
03-0300;10637
04-0094;10638
07-0192;10638
13-0697;10638
12-0148;10638
-;10639
91-0387;10641
94-0607;10642
10-0207;10642
11-0231;10642
08-0746;10642
13-0121;10642
97-0310;10642
10-0287;10643
88-0031;10643
-;10644
10-0440;10646
10-0501;10646
12-0275;10646
90-0221;10646
12-0149;10646
12-0749;10647
95-0271;10649
10-0615;10649
10-0618;10649
-;10650
-;10652
-;10654
11-0067;10655
10-0616;10655
00-0576;10655
12-0147;10656
08-0742;10656
12-1048;10657
13-0119;10657
94-0512;10659
10-0506;10660
13-0122;10660
08-0122;10660
13-0219;10660
02-0181;10660
13-0641;10660
16-2095;10661
12-0750;10661
20-0446;10662
10-0209;10664
88-0088;10664
91-0172;10665
91-0620;10665
92-0025;10665
10-0380;10667
93-0374;10667
95-0073;10668
95-0169;10668
-;10670
88-0296;10672
-;10673
08-0744;10674
05-0100;10674
10-0210;10675
13-0120;10675
13-0218;10675
00-0655;10675
20-1060;10675
20-0292;10675
89-0023;10677
-;10678
13-0531;10679
08-0743;10680
02-0105;10680
08-0603;10680
13-0532;10680
10-0286;10682
90-0273;10682
10-0382;10683
11-0070;10683
10-0384;10683
91-0150;10683
91-0193;10683
90-0364;10683
91-0289;10685
96-0092;10686
03-0248;10686
12-0745;10686
12-0274;10686
90-0215;10688
-;10690
-;10691
08-0126;10692
10-0076;10693
20-0825;10693
08-0745;10693
93-0535;10695
-;10696
10-0208;10697
10-0211;10698
10-0882;10700
11-0069;10701
10-0886;10701
12-0276;10703
13-0115;10704
05-0099;10704
12-0747;10704
13-0116;10704
-;10706
12-0744;10708
93-0079;10709
17-0258;10709
13-0217;10709
10-0439;10709
89-0128;10709
90-0223;10709
15-0113;10709
13-0216;10709
88-0227;10711
10-0494;10712
95-0954;10712
93-0617;10712
91-0327;10712
02-0088;10712
93-0302;10712
88-0237;10716
05-0308;60000
92-0101;10717
02-0060;10718
02-0059;10719
12-0742;10720
90-0184;10722
14-0903;10723
10-0078;10724
89-0518;10724
12-0780;10724
98-0103;10724
00-0298;10724
12-0781;10724
98-0113;10724
98-0104;10724
00-0296;10724
98-0114;10724
86-0031;10725
20-0970;10727
02-0248;10729
03-0022;10730
08-0078;10730
10-0415;10730
09-0021;10730
08-0602;10730
12-0778;10730
12-0721;10730
98-0095;10732
00-0070;10733
08-0081;10733
12-0723;10733
12-0739;10733
10-0900;10733
10-0901;10733
